profile_id;profile_name;favorite;gender;province;city;birthdate;age;dt_online;is_fake;profile_image;hot;city_id;aboutme;relationship;length;looking_for
5430;HeerlijkeAndrea;467;Vrouw;;;1988-06-19;37;2025-10-03 07:47:13;1;https://16hl07csd16.nl/cdn/pics/30/5430/5430/3c46_300x300_0.jpg;X;1;Ik ben al een tijdje alleen, en weet niet zo heel goed wat ik zoek en waar ik het moet zoeken. Ben niet echt een feestbeest of zo en hang dus ook niet wekelijks in de kroeg. Dus voor nu zoek ik een leuk en spontaan contact en wie weet wat het mag brengen.;Vrijgezel;165-170;Man
554523;LoesdubbelD;465;Vrouw;;;1955-02-08;70;2025-10-03 08:27:58;1;https://16hl07csd16.nl/cdn/pics/23/4523/554523/89d2b_300x300_0.jpg;X;1;"Mijn (15 jaar jongere) speelmaatje heeft mij helaas moeten verlaten omdat meneer tóch heeft besloten om samen te gaan wonen. 
Geen nood, want ik heb namelijk een heel bijzondere gave: het geven van erotische hoofdmassages. Je vraagt je natuurlijk af wat daar erotisch aan is, maar de seksualiteit begint bij het begin, namelijk in onze gedachte! 
Het vergt wat oefening, maar wanneer de erotische chakra's zijn verbonden tussen de gever en nemer, kan er een soort super-orgasme plaatsvinden. Alles zal dan letterlijk schokkend en VLOEIEND te voelen zijn.";Vrijgezel;155-160;Man
26436;WildKantje;465;Vrouw;;;1971-02-17;54;2025-10-03 08:05:11;1;https://16hl07csd16.nl/cdn/pics/36/6436/26436/8e54_300x300_0.jpg;X;1;Ben een vrouw van middelbare leeftijd die steeds wel tussen de lijntjes heeft gekleurd in haar rijkgevulde leventje. Nu na mijn scheiding heb ik de drang om er op uit te trekken en te genieten van het leven. Denk dat ik zelf wel een wild kantje heb, kom jij het ontdekken?;Gescheiden;165-170;Man
244122;Erotischeavonden;463;Vrouw;;;1967-12-28;57;2025-06-15 13:15:28;1;https://16hl07csd16.nl/cdn/pics/22/4122/244122/3e0aa_300x300_0.jpg;Z;1;"Ik zoek een fijne, eerlijke, en gezellige vent, die net als ik behoefte heeft aan veel warmte, erotiek en gezelligheid, maar geen zin heeft in een vaste relatie.
Ik wil mijn vrijheid behouden, bovendien heb ik niet zulke hele positieve ervaringen met relaties, dus dit lijkt mij een mooie, praktische oplossing.";Vrijgezel;165-170;Man
219191;Nietinvesteren;463;Vrouw;;;1998-04-11;27;2025-10-02 18:39:09;1;https://16hl07csd16.nl/cdn/pics/91/9191/219191/37f47_300x300_0.jpg;X;1;Ik woon nog bij mijn ouders omdat ik vaak weg ben. Het is gewoon zonde om dan huur te gaan betalen. Zo zie ik het ook wat mannen betreft. Waarom investeren in een echte relatie als ik toch niet altijd aanwezig kan zijn? Dan lijkt het mij beter om een vriend voor de seks te hebben die er geen problemen mee heeft als we elkaar een tijdje niet zien. En dan mag hij heus wel ook andere vrouwen ontmoeten hoor. Zolang hij het maar veilig doet natuurlijk. Ikzelf kan dat echter niet, met verschillende mannen seks hebben. Dat zit gewoon niet in me.;Vrijgezel;165-170;Man
4022;Wanda158;463;Vrouw;;;1980-08-15;45;2025-10-03 08:09:05;1;https://16hl07csd16.nl/cdn/pics/22/4022/4022/36c6_300x300_0.jpg;X;1;Ik ben single en mijn naam is Wanda. Ik heb een dochter, hopelijk geen probleem voor jou. Ik zou graag kennismaken met een leuke man om een mooie relatie mee op te bouwen.;Vrijgezel;170-175;Man
419378;Blondehottie;462;Vrouw;;;1987-03-21;38;2025-10-03 00:04:12;1;https://16hl07csd16.nl/cdn/pics/78/9378/419378/68d42_300x300_0.jpg;X;1;Wanneer ben jij voor het laatst trots op jezelf geweest? Ik ben heel trots op mezelf, om het geen wat ik allemaal bereikt hebt. Op mij kan iedereen rekenen, omdat ik weet hoe het voelt als je hulp nodig hebt. Soms staat niemand voor je klaar, dat is echt kut! Weet je wat ook kut is? Dat ik verslaafd ben aan mijn plakdildo, ik was helemaal vergeten om op zoek te gaan naar een spannende man haha. Ze moesten die dingen niet maken, zo een speeltje zorgt echt voor problemen. Ik mis een harde doggy style! Ik wil lekker op zijn hondjes geneukt worden door een hitsige man, die mijn heupen goed vastpakt. Tja, dat kan mijn dildo niet, maar genoeg over mijn seks fantasieën. Waar word jij woest geil van?;Vrijgezel;180-185;Man
4411;JippieSuus;461;Vrouw;;;1973-06-08;52;2025-10-03 07:39:11;1;https://16hl07csd16.nl/cdn/pics/11/4411/4411/384b_300x300_0.jpg;X;1;De liefde van de man gaat door de maag, en laat dat nu net mijn werk maar,ook mijn passie zijn. Dus als je houdt van lekker en gezond eten, hebben wij alvast de eerste click te pakken. En hoeveel denk jij er nodig te hebben voor we real life klikken?;Vrijgezel;170-175;Man
4960;Clubbing;460;Vrouw;;;1968-03-08;57;2025-10-03 10:01:12;1;https://16hl07csd16.nl/cdn/pics/60/4960/4960/3a70_300x300_0.jpg;X;1;Ik zoek een leuke man die van tijd tot tijd met mij mee zou willen gaan bv een parenclub. Ik wil dat al zo lang en heb het ooit een keer met goede vriend gedaan en is mij heel goed bevallen. Mijn man staat niet open voor dit soort dingen en is echt wat dat betreft echt ouderwets. Prima het is evengoed een schat. Maar het doet mij niet weerhouden mijn ding te doen. Hij heeft ooit tegen mij gezegd dat hij niks wil weten, wat niet weet wat niet deert en we spreken over die dingen dus nooit. Zoek wel een vast iemand dus voor leuke sex uitjes en afspraakjes.;Gehuwd;170-175;Man
3652;Workinggirl2;460;Vrouw;;;1989-09-19;36;2025-10-03 08:18:07;1;https://16hl07csd16.nl/cdn/pics/52/3652/3652/3554_300x300_0.jpg;X;1;Regelmatig ben ik zo opgewonden tijdens mijn werk, zeker als ik een man aan de lijn heb met een sexy zwoele en verleidelijke stem. Dan voel ik direct in mijn onderbroekje hoe nat het word. Ik wil NU met een man chatten die erg sexy en zwoel op de chat is.;Vrijgezel;165-170;Man
409261;GeileTurk;459;Vrouw;;;1995-02-03;30;2025-10-02 23:37:07;1;https://16hl07csd16.nl/cdn/pics/61/9261/409261/665bd_300x300_0.jpg;X;1;Dacht je soms dat alleen Latina's geile meiden waren? Dan heb je het zeker nog nooit met een Turkse gedaan want dan heb je echt wat gemist hoor. Als het aan mij ligt, hoef je helemaal niks te doen, ik verwen jou uren lang tot dat je helemaal geen zaad meer over hebt en jij je als herboren voelt. Maar dan verwacht ik de volgende keer wel het zelfde terug van jou schatje hihi. Lijkt je dat een goed idee?;Vrijgezel;165-170;Man
23057;heeluitdagend;458;Vrouw;;;1991-04-18;34;2025-10-03 01:23:07;1;https://16hl07csd16.nl/cdn/pics/57/3057/23057/8121_300x300_0.jpg;X;1;Tikje ondeugend en heel uitdagend kan ik zijn. Ik zal er alles aan doen om je elke dag weer opnieuw te verleiden met al mijn charmes Wil je weten hoe ik dat zal doen, stuur me dan snel een berichtje. .;Vrijgezel;170-175;Man
21560;BuitendeDeur;456;Vrouw;;;1963-08-20;62;2025-10-03 02:23:11;1;https://16hl07csd16.nl/cdn/pics/60/1560/21560/7b48_300x300_0.jpg;X;1;Ik ben getrouwd maar mijn man heeft helemaal geen zin meer. Ik nog steeds wel en daarom zoek ik het maar eens buiten de deur.;Gehuwd;170-175;Man
27915;opzoeknaarjou;453;Vrouw;;;1996-03-16;29;2025-10-03 03:59:08;1;https://16hl07csd16.nl/cdn/pics/15/7915/27915/941b_300x300_0.jpg;X;1;Nu denk je misschien waarom zoekt deze meid iets online! Nou ik kan gewoon geen leuke man vinden die wat meer met mij zou willen doen. Dus tja waarom dan niet op deze manier iets proberen!;Vrijgezel;165-170;Man
4387;Amelie1997;453;Vrouw;;;1997-09-30;28;2025-10-03 02:25:04;1;https://16hl07csd16.nl/cdn/pics/87/4387/4387/3833_300x300_0.jpg;X;1;Een meid met pit ben ik wel, ik heb een leuke baan. Heel erg naar me zin alleen ben ik op zoek naar wat meer actie in mijn vrije tijd. Ik doe heel veel goed optrekken met mijn lieve vriendinnen maar die helpen me niet met alles!;Vrijgezel;155-160;Man
5052;BreakingPoint;452;Vrouw;;;1968-02-22;57;2025-10-03 08:56:06;1;https://16hl07csd16.nl/cdn/pics/52/5052/5052/3acc_300x300_0.jpg;X;1;Ik heb een man die de laatste tijd niet erg attent en aardig voor mij is. Ondanks dat ik weet dat hij ziek is en dat dat alleen maar erger zal worden doet het wel heel erg veel pijn. En ja het is een last, maar dan meer een psychische last. Ik heb dus echt een soort van ontlading nodig ja op dit moment. Het klinkt misschien wel een beetje wanhopig maar dat ben ik inmiddels denk ik ook wel.;Gehuwd;165-170;Man
4014;Caty77;451;Vrouw;;;1977-10-14;47;2025-10-03 08:52:56;1;https://16hl07csd16.nl/cdn/pics/14/4014/4014/36be_300x300_0.jpg;X;1;Ik ben Caty, een gebonden vrouw en ik zoek een  leuke sekspartner. Ik kan trouwens alleen overdag. Ik zoek een beetje gezelligheid, een knuffel en een heerlijke vrijpartij. Liefst niet eenmalig, maar een regelmatig contact. Ik kan alleen overdag als mijn man werkt en de kinderen naar school zijn.;Relatie;165-170;Man
5232;IkWilOok;455;Vrouw;;;1962-06-13;63;2025-10-03 09:04:12;1;https://16hl07csd16.nl/cdn/pics/32/5232/5232/3b80_300x300_0.jpg;X;1;Ik ben al ruim 30 jaar getrouwd en ik wist op voorhand dat ik nooit genoeg zou zijn voor mijn man en dat hij bij tijd en wijle iets met anderen vrouwen zou doen. Het was en is nog steeds een echte ladies man zeg maar. Heb het altijd goed gevonden, wist het op voorhand en mijn huwelijk heeft er niet onder geleden en nog steeds niet eigenlijk. Zelf heb ik nooit de behoefte gehad om het elders te zoeken en kom niks tekort op geen enkel vlak. Het is ook pas sinds een paar maanden dat mijn gedachten wel eens afdwalen naar iets anders. Niet om het hem betaald te zetten, zeer zeker niet maar mijn nieuwsgierigheid speelt parten nu. Zal het ook alleen doen als ik echt een leukerd treft en denk van maar die laat ik niet aan mijn neusje voorbij gaan.;Gehuwd;170-175;Man
20604;doeeensgek;448;Vrouw;;;1995-10-20;29;2025-10-03 01:19:13;1;https://16hl07csd16.nl/cdn/pics/4/604/20604/778c_300x300_0.jpg;X;1;Dacht doe eens gek en ga eens een lekkere man via deze weg zoeken. Ben benieuwd wie er durft te reageren!;Vrijgezel;170-175;Man
396100;Massagetijd;447;Vrouw;;;1982-05-07;43;2025-10-03 00:38:05;1;https://16hl07csd16.nl/cdn/pics/0/6100/396100/63254_300x300_0.jpg;X;1;Ik kom vaak zat leuke mannen tegen, maar als ze horen wat voor werk ik doe haken ze al snel af. Maar ik weet zeker dat er ook mannen zullen zijn die het juist wel geil vinden dat ik in een erotisch massagesalon werk. Ik zou zo graag een vaste relatie willen, maar daarvoor wil ik mijn werk niet laten vallen. Want ik geniet van mijn werk en ik doe het met plezier. Ik hoop ooit een man te vinden die mij accepteert om wie ik ben en om wat ik doe. Dat is toch geen onmogelijke zoektocht? Ik hoop hem hier te vinden! Xxx;Vrijgezel;170-175;Man
382319;Neukkut;447;Vrouw;;;2000-06-06;25;2025-10-03 09:42:23;1;https://16hl07csd16.nl/cdn/pics/19/2319/382319/5fc7f_300x300_0.jpg;X;1;Wie wil dit geile en kleine maar super geile kutje nu niet neuken? Mijn sapjes smaken heerlijk en ik spreek uit ervaring. Bij gebrek aan een man in de buurt, speel ik soms weleens 2 keer per dag met mezelf. Maar ik krijg daar kramp van in mijn vingers. En daarbij heb ik graag wat in mijn kutje. Heb jij een lekkere grote en vooral geil en dikke lul? Die mijn gaatjes wel zouden kunnen gaan vullen? Ik lig dan klaar voor jou.;Vrijgezel;170-175;Man
29683;JongmaarErvaren;447;Vrouw;;;1998-06-12;27;2025-10-03 02:04:03;1;https://16hl07csd16.nl/cdn/pics/83/9683/29683/9b03_300x300_0.jpg;X;1;Ik ben dan wel jong maar heb best veel ervaring. Was al vroeg ontmaagd en daarna veel vriendjes gehad. Nu zou ik wel eens een fijne ervaring met een oudere man willen hebben.;Vrijgezel;165-170;Man
200371;NoFingers;446;Vrouw;;;1978-12-21;46;2025-10-03 08:34:05;1;https://16hl07csd16.nl/cdn/pics/71/371/200371/335c3_300x300_0.jpg;X;1;Ik mag dan wel een relatie hebben maar oh wat kan een mens afknappen op iemand zeg. De sex was eerder wel goed maar de laatste tijd heeft hij een ietwat rare gewoonte. Als hij met mij bezig is steekt die zijn eigen vingers in zijn eigen kont. Sorry maar daar knap ik dus op af hoor. Als ik vraag waarom krijg ik geen antwoord! Er zijn woorden gevallen en heb hem al even niet gezien, zal wel genoeg hebben aan zijn eigen genot. Maar ik dus niet en zoek gewoon lekker relaxte seks. Een keer of meer ik zie het wel.;Relatie (niet samenwonend);165-170;Man
58931;Tekenlust;446;Vrouw;Zuid-Holland;Alblasserdam;1990-09-27;35;2025-10-03 09:29:40;1;https://16hl07csd16.nl/cdn/;X;12051;Ik stel mezelf graag persoonlijk voor, maar om een tipje van de sluier te lichten kan ik zeggen dat ik graag naakt tekeningen maak. Wie o wie durft het aan om model te staan en zichzelf bloot te geven? Ben wel in voor een onstuimige vrijpartij nadien als het klikt! En wie weet schets ik wel een heel tekenblok vol van jou.;Vrijgezel;170-175;Man
225743;Luxeryvonne;444;Vrouw;;;1973-02-23;52;2025-09-18 19:15:10;1;https://16hl07csd16.nl/cdn/pics/43/5743/225743/398df_300x300_0.jpg;Y;1;Hallo, ben een gescheiden vrouw die wel een beetje aandacht kan gebruiken. Heb alles wat mijn hartje wenst maar voel mij altijd eenzaam. Zou graag eens een man vinden die de leuke dingen met mij wilt delen en die niet uit is op al mijn bezittingen!;Gescheiden;165-170;Man
53965;HeleGroteBorsten;444;Vrouw;;;1963-01-10;62;2025-10-03 04:09:04;1;https://16hl07csd16.nl/cdn/pics/65/3965/53965/f9dd_300x300_0.jpg;X;1;Ik hou van grote borsten, heb ze dan ook al heel vaak laten vergroten. Wil je zien en weten hoe groot ze zijn? Stuur me dan een berichtje en je krijgt er een foto van te zien;Vrijgezel;165-170;Man
198984;Rachelle;442;Vrouw;;;1995-05-22;30;2025-10-03 01:07:08;1;https://16hl07csd16.nl/cdn/pics/84/8984/198984/33058_300x300_0.jpg;X;1;Door dat ik op kamers woon, is het lastig om een relatie te beginnen, want ik ben ook veel bezig met mijn studie. Ik ben een dame die regelmatig met mij zelf speel en door middel van heerlijke speeltjes, maar ik heb liever een partner die ik regelmatig kan verwennen. Alleen is ook maar alleen, want niemand weet hoe de toekomst eruit ziet.;Vrijgezel;170-175;Man
262087;Nensie;441;Vrouw;;;1983-05-14;42;2025-10-03 03:27:05;1;https://16hl07csd16.nl/cdn/pics/87/2087/262087/426d7_300x300_0.jpg;X;1;"Je bent een aardig mens, een beetje het lieve type, houdt van lekker eten en een goed glas wijn. 
Dan komt het goed, want dan lijk je helemaal op mij.
Wellicht hebben wij zelfs een match, dat zou heel leuk zijn.
Als je dan ook nog wat ondeugends hebt, komt het helemaal goed.
Laat maar eens wat horen dan.";Gescheiden;165-170;Man
13416;VreemdePlekken;441;Vrouw;;;1982-12-18;42;2025-10-03 01:26:11;1;https://16hl07csd16.nl/cdn/pics/16/3416/13416/5b78_300x300_0.jpg;X;1;Ik vind het heel spannend om met mannen af te spreken op spannende plekjes. Wat voor spannend plekje zou jij kiezen?;Vrijgezel;170-175;Man
402756;Postzegellikken;440;Vrouw;;;1988-07-02;37;2025-10-03 08:00:17;1;https://16hl07csd16.nl/cdn/pics/56/2756/402756/64c54_300x300_0.jpg;X;1;"Daar ben ik! Deborah!
Ik ben dol op reisjes maken, lezen, sporten en puzzelen. Dit klinkt allemaal niet zo heel erg spannend, maar ik ben ook dol op postzegeltje likken. Als je weet wat dit betekent dan ben jij mijn man! Maar ik zal je een klein tipje geven. Ik heb het zegeltje en jij bent degene die flink moet likken. Interesse gekregen?";Gescheiden;165-170;Man
266206;Aangeraaktworden;440;Vrouw;;;1970-08-28;55;2025-10-03 01:46:11;1;https://16hl07csd16.nl/cdn/pics/6/6206/266206/436ee_300x300_0.jpg;X;1;"We zijn hier toch ook om aangeraakt te worden, dat mis ik zo.
Ik zal het maar eerlijk zeggen, ik heb ontzettend veel zin in hele lekkere seks, en ik wil het dan ook hebben. Zo ben ik dan ook wel weer haha. 
Nu is het zo dat de mannen hier op straat niet voor het oprapen liggen. Daarom maar op zoek via hier.
Wat zijn jouw wensen als ik vragen mag?";Vrijgezel;165-170;Man
52488;Extremelyhorny;439;Vrouw;;;1964-08-27;61;2025-10-03 01:20:11;1;https://16hl07csd16.nl/cdn/pics/88/2488/52488/f418_300x300_0.jpg;X;1;Na een zo goed als seksloos huwelijk, heb ik eindelijk voor mezelf gekozen. Nu heb ik wel wat schade in te halen, dus nu ben ik op zoek naar iemand die me, liefst zo snel mogelijk, weer kan laten genieten.;Gescheiden;175-180;Man
11947;Zonder BH;438;Vrouw;;;1978-09-18;47;2025-10-03 09:10:02;1;https://16hl07csd16.nl/cdn/pics/47/1947/11947/55bb_300x300_0.jpg;X;1;Ik draag al een paar jaar geen BH meer, daar voel ik me gewoon prettig bij. Mocht het tot een afspraakje komen, dan moet je niet de hele tijd gaan zitten staren hoor haha pas op!;Vrijgezel;170-175;Man
567944;Buitenadem;437;Vrouw;;;2005-08-02;20;2025-10-02 20:30:10;1;https://16hl07csd16.nl/cdn/pics/44/7944/567944/8d198_300x300_0.jpg;X;1;"Ik hoop niet dat er mannen zijn die problemen hebben met een paar trappen op te lopen? Soms komen ze echt buitenadem aan bij m'n kamertje, maar dat kan ook extra geil worden! Gek genoeg willen ze meestal niet beffen. Misschien dat ik hier wél een goed sabbel-talentje mag tegenkomen? 

Ik ben niet zo'n klokkijker, en m'n deur doe ik ook nooit op slot. Tot nu toe gaat dat goed, en dat wil ik graag zo houden.. 

Lekker bij mij onder de dekentjes?";Vrijgezel;160-165;Man
4904;XEsmeeX;437;Vrouw;;;1994-09-28;31;2025-10-03 03:49:05;1;https://16hl07csd16.nl/cdn/pics/4/4904/4904/3a38_300x300_0.jpg;X;1;Jij moet wel echt van goede huizen komen om mij het hoofd op hol te laten slaan. Ik zoek dan ook die man die dat wil proberen.;Vrijgezel;160-165;Man
315125;Sientje;435;Vrouw;;;1961-11-06;63;2025-10-03 02:50:09;1;https://16hl07csd16.nl/cdn/pics/25/5125/315125/4f605_300x300_0.jpg;X;1;Hallo, ik ben gescheiden en dat is niet erg want ik vind het fijn om vrij te zijn. Maar het wil ook zeggen dat er geen seks is in mijn leven en dat mis ik wel heel erg. Ik werk in een cafe achter de bar maar ik mag absoluut niets doen met klanten dus daar hou ik me dan ook wel aan. Maar er is vast wel ergens anders een man te vinden die mij eens wat seksueel plezier kan geven. Ik sta voor vele dingen open.;Gescheiden;170-175;Man
12893;Badstertje;435;Vrouw;;;1986-06-20;39;2025-10-03 01:23:07;1;https://16hl07csd16.nl/cdn/pics/93/2893/12893/596d_300x300_0.jpg;X;1;Weet je wat zo lekker is? Sex in bad of onder de douche! Je kan elkaar dan heerlijk in soppen en dicht tegen elkaar aan staan. Soms kan ik ook wel eens het zeepje laten vallen. Wat zal jij dan doen als ik diep moet bukken?;Vrijgezel;170-175;Man
381790;Lustenlekker;434;Vrouw;;;2003-01-30;22;2025-10-03 06:57:07;1;https://16hl07csd16.nl/cdn/pics/90/1790/381790/5fa6e_300x300_0.jpg;X;1;Ja hallo ik zit hier niet om de toekomstige vader van mijn kinderen te gaan ontmoeten. Ik zoek jou! En nog beter jouw harde geile lul. Ik heb geen zin in een kerel die zit te zeiken waar ik ben en waar ik uithang. Want dat maak ik zelf nog wel uit. Ik heb zin in seks en niks anders dan dat. Dus wil jij dat ook? Zonder de illusie dat er een relatie in zit. Dan maak ik alvast mijn geile bedje op.;Vrijgezel;170-175;Man
198355;Juffie;434;Vrouw;;;2000-06-11;25;2025-10-03 09:59:36;1;https://16hl07csd16.nl/cdn/pics/55/8355/198355/32de3_300x300_0.jpg;X;1;Jong en niet zo ervaren maar gewillig om bij te leren. Ik zoek dan ook een man die mij leert om van goede seks te houden en mij bijbrengt hoe een man bevredigd kan worden. En wie weet wordt het wel een hele uitgebreide les die heel lang kan duren!;Vrijgezel;165-170;Man
25118;SmakelijkEten;432;Vrouw;;;1995-09-16;30;2025-10-03 10:05:14;1;https://16hl07csd16.nl/cdn/pics/18/5118/25118/892e_300x300_0.jpg;X;1;Nu ik helemaal op mezelf woon ben ik toe aan een leuke vent in mijn leven. Wil daar gezellig voor kunnen koken en daarna samen heerlijk op de bank ploffen met een lekker drankje. Ga jij mij alvast lekker maken voordat wij het bed in stappen?;Vrijgezel;170-175;Man
24981;GekopLingerie;432;Vrouw;;;1988-04-20;37;2025-10-03 07:14:10;1;https://16hl07csd16.nl/cdn/pics/81/4981/24981/88a5_300x300_0.jpg;X;1;Ik vind mezelf best wel sexy als ik lingerie aan heb. Daarom koop ik denk ik ook regelmatig nieuwe setjes. Mag ik ze aan jou showen?;Vrijgezel;170-175;Man
306118;Vurigeverlangens;431;Vrouw;;;1974-07-05;51;2025-10-02 23:07:09;1;https://16hl07csd16.nl/cdn/pics/18/6118/306118/4d2d6_300x300_0.jpg;X;1;Mijn man is al jaren ernstig ziek en kan niet meer intiem met mij zijn. Ik hoop een discrete, attente heer te vinden die een vriendschappelijke relatie met mij zou willen aangaan en aan mijn seksuele verlangens kan voldoen. Hij moet redelijk intelligent zijn, grappig maar niet op een platte manier en hij moet verzorgd zijn. Onze gesprekken moeten soepel verlopen, op een aangename natuurlijke manier en als we het bed delen wil ik graag erotiek en geen worstelpartij.;Gehuwd;165-170;Man
4878;SexyBeau;430;Vrouw;;;1975-10-06;49;2025-10-03 09:31:06;1;https://16hl07csd16.nl/cdn/pics/78/4878/4878/3a1e_300x300_0.jpg;X;1;Ik hoop het hier te vinden. Gauw!;Gescheiden;165-170;Man
380897;LinsaysLingerie;428;Vrouw;;;1961-03-16;64;2025-10-03 02:57:12;1;https://16hl07csd16.nl/cdn/pics/97/897/380897/5f6f1_300x300_0.jpg;X;1;Een poosje geleden heb ik mijn vriendin moeten beloven dat ik me hier zou inschrijven. Ze is het namelijk zat dat ik zit te klagen dat er geen man in mijn leven is, haha. Ik ben wel een vrouw van mijn woord, dus nu zit ik hier dan te overpeinzen wat ik over mezelf kan vertellen, het voelt allemaal zo cliché. Het belangrijkste is denk ik dat ik vrijgezel ben, een leuk appartement heb en dat ik een hele rustige persoonlijkheid heb. Ik ben heel geduldig, lief en zorgzaam en soms een beetje koppig. Daar moet je dus wel mee om kunnen gaan. Verder heb ik wel een ondeugende kant, dus saai zal het mij zeker niet worden! En oh ja, als je van mooie lingerie houdt ben je bij mij zeker aan het juiste adres.;Vrijgezel;160-165;Man
15770;geisletje;428;Vrouw;;;1950-06-14;75;2025-10-03 07:32:09;1;https://16hl07csd16.nl/cdn/pics/70/5770/15770/64aa_300x300_0.jpg;X;1;Ja ik weet ben ondertussen wel oud. Maar hoop toch dat er nog mannen zijn die mij willen laten genieten van de sex. Dat is wat ik nog steeds wil en behoefte aan heb. Jong of oud maak mij niet uit!;Weduwe/Weduwnaar;165-170;Man
4958;GeilGenoeg;426;Vrouw;;;1976-08-01;49;2025-10-03 10:09:10;1;https://16hl07csd16.nl/cdn/pics/58/4958/4958/3a6e_300x300_0.jpg;X;1;Mijn man en ik leven totaal langs elkaar heen al een tijd en ieder is alleen maar bezig met zijn ding en werk. Als ik al eens iets voorstel dan heeft hij geen zin of tijd. En vaak ziek, zwak, misselijk en moe pfff. De maat is voor mij wel een beetje vol nu onderhand want als je je vrouw al ruim 8 maanden doet afwimpelen dan klopt er ergens iets niet. Ik ben dus nu zoekende naar echt een soort van seks maatje om regelmatig eens te kunnen ontmoeten. Waarom? Gewoon omdat IK daar zin in heb en het nodig heb.;Gehuwd;170-175;Man
12563;LAT-relatie;425;Vrouw;;;1955-07-23;70;2025-10-03 10:07:49;1;https://16hl07csd16.nl/cdn/pics/63/2563/12563/5823_300x300_0.jpg;X;1;Ik heb altijd al wat moeite gehad met relaties. Ben er achter dat die moeilijkheden pas naar voren kwamen toen ik ging samenwonen. Dat is me twee keer overkomen, en weet nu dat ik gewoon wat personal space nodig heb. Ben verder wel monogaam, en zal altijd voor je klaarstaan, en ik wil ook zeker gaan voor de lange termijn. Hoe kijk jij aan tegen een LAT-relatie? Knuffel, van mij;Vrijgezel;165-170;Man
55604;HeteSuzanne;423;Vrouw;;;1998-11-01;26;2025-10-03 01:26:11;1;https://16hl07csd16.nl/cdn/pics/4/5604/55604/10044_300x300_0.jpg;X;1;Ik wil heerlijk seks en wil lekker tussen mijn tieten genomen worden! Zie jij dat wel zitten met mij?;Vrijgezel;170-175;Man
27885;nietslankmaarvol;423;Vrouw;;;1985-12-18;39;2025-10-03 06:35:09;1;https://16hl07csd16.nl/cdn/pics/85/7885/27885/93fd_300x300_0.jpg;X;1;Je kan wel zien dat ik niet van de slanksten ben, maar wat maakt dat ook? Onzeker ben ik al heel lang niet meer, en dat heeft er voor gezorgd dat ik enkel nog wil genieten van mijn lichaam en dat van een ander. Er zijn nog veel dingen die ik niet mocht ervaren, bvb woman on top, dus als jij je geroepen voelt om me die ervaring te gunnen! Aarzel niet!;Vrijgezel;165-170;Man
197243;Threetotango;422;Vrouw;;;1992-06-26;33;2025-10-03 03:33:05;1;https://16hl07csd16.nl/cdn/pics/43/7243/197243/3298b_300x300_0.jpg;X;1;Mensen die mij wat beter kennen weten inmiddels wel dat ik een behoorlijk wilde tante ben. Ik sla geen feestje over en ik laat je graag alle hoeken van de slaapkamer zien, haha. Rollenspel? Check! Soft SM? Check! Woman on top? Check! Buitenseks? Check! Maar weet je wat ik graag eens zou willen beleven? Een trio met mijn vriendin erbij! Zou jij voor dat laatste vinkje op mijn wensenlijst kunnen zorgen denk je?;Vrijgezel;165-170;Man
243488;Sekslover75;421;Vrouw;;;1975-08-05;50;2024-10-26 22:56:09;1;https://16hl07csd16.nl/cdn/pics/88/3488/243488/3de30_300x300_0.jpg;Z;1;"Ik praat open over seks en mijn gevoelens daaromtrent.
Ik ben heel ruimdenkend, en ik sta voor veel dingen open, letterlijk en figuurlijk.
Ik vind het niet erg als je gebonden bent, donker of blank, oud of jong, als je maar lekker kunt seksen, daar gaat het mij om.
Ik kom veel tekort momenteel.";Vrijgezel;165-170;Man
5508;BadThoughts;421;Vrouw;;;1959-08-27;66;2025-10-03 07:38:12;1;https://16hl07csd16.nl/cdn/pics/8/5508/5508/3c94_300x300_0.jpg;X;1;Na ruim 30 jaar huwelijk ben ik wel verveeld aan het worden. Beiden altijd alleen maar gewerkt aan een carriere en weinig tijd voor elkaar genomen. Nooit geen uitspattingen gedaan en de intimiteit is een soort van verplichting geworden, snel erop en eraf haha. Ik heb echt even een uitdaging nodig, wil een keer stout zijn. Gewoon even iets anders dan normaal haha.;Gehuwd;165-170;Man
407554;BoobyPlay;420;Vrouw;;;1987-09-02;38;2025-10-03 01:09:07;1;https://16hl07csd16.nl/cdn/pics/54/7554/407554/65f12_300x300_0.jpg;X;1;Hey, ik ben Tara en ik ben op zoek naar een geile man die mij kan helpen. Ik wil heerlijk samen gaan genieten van de intimiteit die man en vrouw elkaar te bieden hebben. Ik vind het zelf heerlijk als er met mijn borsten gespeeld wordt. Dus ben jij een echte borstenman en zie jij mij wel als seksmaatje voor je? Neem dan snel even contact met mij op, want dan ben ik benieuwd naar wat jij allemaal met mijn borsten zou willen doen! Kusje;Vrijgezel;170-175;Man
215222;Telangdroog;420;Vrouw;;;1998-01-24;27;2025-01-06 03:05:07;1;https://16hl07csd16.nl/cdn/pics/22/5222/215222/36fc6_300x300_0.jpg;Z;1;Ik sta bijna op ontploffen hier. Ik heb al 2 jaar geen seks gehad. Ik heb nog nooit zo lang droog gestaan in mijn leven. Dus ik dacht bij mijzelf, ik ga een profiel aanmaken op internet, en een man zoeken die mij wil bevredigen. Ik vind zoveel lekker. Lekker met vingers, tong en/of mond, Als het maar lekker is, mag alles toch zeggen ze.;Vrijgezel;165-170;Man
